ID;USERID;SHOPCOUNT;PRODUCTCOUNT;TOTALCOUNT;TIME;IPCOUNT;BOOTH_ID;SUBINDUSTRY;SUBMARKET;SUBMARKET_1;MARKET_NAME;INDUSTRY_NAME
32420597;0327590A            ;3;2;5;20140812;4;771088;104;1004;1004;三区市场;纽扣/拉链
32420598;01A1992             ;1;10;11;20140812;10;751137;115;1001;1001;一区市场;玩具
32420599;0431650             ;0;1;1;20140812;1;782018;130;1006;1006;四区市场;袜类
32420600;0213172A            ;0;1;1;20140812;1;769604;16;1003;1003;二区市场;电工产品
32420601;01A6478             ;0;2;2;20140812;2;750198;8;1001;1001;一区市场;喜庆工艺
32420602;0436042A            ;0;2;2;20140812;2;775188;78;1006;1006;四区市场;日用百货
32420603;0562144             ;1;2;3;20140812;3;801026;63;1007;1007;五区市场;床上用品
32420604;0213770A            ;0;1;1;20140812;1;763257;17;1003;1003;二区市场;五金工具/配件
32420605;0215653             ;0;8;8;20140812;7;766449;17;1003;1003;二区市场;五金工具/配件
32420606;01A5727B            ;1;3;4;20140812;4;753534;7;1001;1001;一区市场;珠宝首饰
32420607;01A6049B            ;0;1;1;20140812;1;752080;9;1001;1001;一区市场;装饰工艺
32420608;0328885             ;1;1;2;20140812;2;773386;502;1004;1004;三区市场;生产企业直销中心-服装辅料
32420609;01A4465             ;2;5;7;20140812;6;755220;6;1001;1001;一区市场;头饰
32420610;0217247             ;1;4;5;20140812;5;764160;19;1003;1003;二区市场;小家电
32420611;01AA892             ;0;1;1;20140812;1;758637;1;1001;1001;一区市场;花类
32420612;01A8327B            ;1;3;4;20140812;3;752882;13;1001;1001;一区市场;旅游工艺
32420613;0210586B            ;0;3;3;20140812;3;765385;24;1003;1003;二区市场;伞具
32420614;0321115             ;1;5;6;20140812;6;771279;107;1004;1004;三区市场;笔墨纸制品
32420615;01A3744             ;0;1;1;20140812;1;757292;6;1001;1001;一区市场;头饰
32420616;01A3697             ;0;1;1;20140812;1;760029;6;1001;1001;一区市场;头饰
32420617;01A5149B            ;0;1;1;20140812;1;759725;7;1001;1001;一区市场;珠宝首饰
32420618;0437224B            ;0;1;1;20140812;1;785238;132;1006;1006;四区市场;针棉织品
32420619;01A6936A            ;1;1;2;20140812;2;751333;9;1001;1001;一区市场;装饰工艺
32420620;01A4732A            ;0;2;2;20140812;2;756151;7;1001;1001;一区市场;珠宝首饰
32420621;shop_97987          ;0;2;2;20140812;2;777051;18;1003;1003;二区市场;五金厨卫
32420622;01A8656             ;1;1;2;20140812;2;753720;10;1001;1001;一区市场;饰品配件
32420623;0211332A            ;1;27;28;20140812;17;767360;15;1003;1003;二区市场;箱包
32420624;0214313A            ;0;3;3;20140812;3;759645;17;1003;1003;二区市场;五金工具/配件
32420625;01A5889A            ;0;5;5;20140812;5;749699;7;1001;1001;一区市场;珠宝首饰
32420627;0216158             ;0;2;2;20140812;2;769699;18;1003;1003;二区市场;五金厨卫
32420628;01F3-058            ;2;3;5;20140812;4;752707;513;1001;1001;一区市场;辅房(饰品·工艺品·配件)
32420629;01A2037A            ;0;2;2;20140812;2;749057;115;1001;1001;一区市场;玩具
32420630;0218839             ;1;5;6;20140812;2;765827;22;1003;1003;二区市场;钟表
32420631;0443268A            ;0;1;1;20140812;1;791008;80;1006;1006;四区市场;鞋类
32420632;0562960             ;0;2;2;20140812;2;800141;63;1007;1007;五区市场;床上用品
32420633;01A8550             ;0;4;4;20140812;4;752633;10;1001;1001;一区市场;饰品配件
32420634;0219001             ;1;4;5;20140812;1;760870;28;1003;1003;二区市场;香港馆
32420635;0443095             ;0;2;2;20140812;1;794462;80;1006;1006;四区市场;鞋类
32420636;shop_102124         ;1;18;19;20140812;18;766669;518;1006;1006;四区市场;日用百货
32420637;01A6043             ;2;8;10;20140812;9;753962;9;1001;1001;一区市场;装饰工艺
32420638;01A78811            ;1;1;2;20140812;2;750662;12;1001;1001;一区市场;瓷器水晶
32420639;0324951             ;0;1;1;20140812;1;777441;68;1004;1004;三区市场;办公学习用品
32420640;02153891            ;2;2;4;20140812;4;778343;17;1003;1003;二区市场;五金工具/配件
32420641;01A40341            ;0;1;1;20140812;1;755707;7;1001;1001;一区市场;珠宝首饰
32420642;0321174B            ;0;2;2;20140812;2;778493;107;1004;1004;三区市场;笔墨纸制品
32420643;01A35921            ;0;3;3;20140812;3;754143;6;1001;1001;一区市场;头饰
32420644;0445153A            ;0;2;2;20140812;2;761097;131;1006;1006;四区市场;皮带/配件
32420645;0218044A            ;0;6;6;20140812;3;767539;20;1003;1003;二区市场;电讯器材
32420646;0444025             ;0;1;1;20140812;1;797394;80;1006;1006;四区市场;鞋类
32420647;Y2-0329A            ;8;84;92;20140812;55;803593;142;1008;1008;篁园服装市场;男装
32420648;01A2302A            ;1;2;3;20140812;3;755016;115;1001;1001;一区市场;玩具
32420649;01A38301            ;1;1;2;20140812;2;753508;6;1001;1001;一区市场;头饰
32420650;Y3-0173A            ;0;1;1;20140812;1;806382;144;1008;1008;篁园服装市场;女装
32420651;01A3186             ;0;1;1;20140812;1;757246;6;1001;1001;一区市场;头饰
32420652;0437086B            ;1;6;7;20140812;7;787567;134;1006;1006;四区市场;手套
32420653;01A9563A            ;0;2;2;20140812;1;751663;505;1001;1001;一区市场;生产企业直销中心(玩具·花类·饰品及配件·工艺品)
32420654;0430521             ;0;1;1;20140812;1;782915;130;1006;1006;四区市场;袜类
32420655;01A5646B            ;0;2;2;20140812;2;750772;7;1001;1001;一区市场;珠宝首饰
32420656;01A8253             ;2;3;5;20140812;5;754083;13;1001;1001;一区市场;旅游工艺
32420657;0324162             ;0;2;2;20140812;2;780382;102;1004;1004;三区市场;文化体育用品
32420658;0215068             ;0;1;1;20140812;1;766771;17;1003;1003;二区市场;五金工具/配件
32420659;0219552             ;5;15;20;20140812;6;771621;32;1003;1003;二区市场;电子
32420660;shop_99003          ;0;1;1;20140812;1;798523;88;1006;1006;四区市场;围巾
32420661;0437865A            ;0;1;1;20140812;1;785121;134;1006;1006;四区市场;手套
32420662;0219529             ;1;6;7;20140812;5;767102;516;1003;1003;二区市场;箱包
32420663;shop_107541         ;0;1;1;20140812;1;766010;23;1003;1003;二区市场;锁具
32420664;Y1-0233A            ;0;3;3;20140812;2;804482;141;1008;1008;篁园服装市场;裤
32420665;01A4272A            ;1;2;3;20140812;2;758985;7;1001;1001;一区市场;珠宝首饰
32420666;0323884A            ;1;20;21;20140812;9;780302;68;1004;1004;三区市场;办公学习用品
32420667;01A1144A            ;2;1;3;20140812;3;755129;115;1001;1001;一区市场;玩具
32420668;0568822             ;0;2;2;20140812;1;811907;146;1007;1007;五区市场;汽车用品
32420669;0447161             ;1;5;6;20140812;3;796633;88;1006;1006;四区市场;围巾
32420670;01A5755A            ;0;3;3;20140812;3;750986;7;1001;1001;一区市场;珠宝首饰
32420671;0321687             ;1;5;6;20140812;4;771594;107;1004;1004;三区市场;笔墨纸制品
32420672;04352461            ;0;4;4;20140812;4;781716;78;1006;1006;四区市场;日用百货
32420673;01A1286             ;0;1;1;20140812;1;753387;115;1001;1001;一区市场;玩具
32420674;0321870A            ;3;11;14;20140812;12;776665;107;1004;1004;三区市场;笔墨纸制品
32420675;01A7920             ;2;5;7;20140812;7;751553;12;1001;1001;一区市场;瓷器水晶
32420676;0211860             ;0;3;3;20140812;3;764000;15;1003;1003;二区市场;箱包
32420677;0446121             ;1;6;7;20140812;4;786665;88;1006;1006;四区市场;围巾
32420678;0436764             ;0;5;5;20140812;5;798239;78;1006;1006;四区市场;日用百货
32420679;01A3452B            ;0;1;1;20140812;1;754135;6;1001;1001;一区市场;头饰
32420680;Y4-0557A            ;0;1;1;20140812;1;805385;149;1008;1008;篁园服装市场;羊毛衫
32420681;0437471             ;1;3;4;20140812;4;785755;132;1006;1006;四区市场;针棉织品
32420682;01A5640B            ;2;1;3;20140812;2;758211;7;1001;1001;一区市场;珠宝首饰
32420683;shop_96721          ;0;1;1;20140812;1;766934;514;1006;1006;四区市场;服饰
32420684;01A9535A            ;1;2;3;20140812;3;750997;505;1001;1001;一区市场;生产企业直销中心(玩具·花类·饰品及配件·工艺品)
32420685;0326888             ;0;5;5;20140812;4;768941;109;1004;1004;三区市场;化妆品配件
32420686;Y3-0052             ;0;2;2;20140812;2;804258;144;1008;1008;篁园服装市场;女装
32420687;0435829A            ;1;2;3;20140812;3;784769;78;1006;1006;四区市场;日用百货
32420688;01A6856A            ;0;1;1;20140812;1;757520;9;1001;1001;一区市场;装饰工艺
32420689;shop_102895         ;0;2;2;20140812;2;801011;63;1007;1007;五区市场;床上用品
32420690;0434283             ;0;4;4;20140812;3;786910;78;1006;1006;四区市场;日用百货
32420691;0213445             ;1;1;2;20140812;2;761497;23;1003;1003;二区市场;锁具
32420692;01A2747A            ;0;1;1;20140812;1;757085;115;1001;1001;一区市场;玩具
32420693;0436515             ;4;17;21;20140812;17;797025;78;1006;1006;四区市场;日用百货
32420694;shop_101853         ;2;2;4;20140812;4;806615;142;1008;1008;篁园服装市场;男装
32420695;0445731             ;2;1;3;20140812;3;794194;131;1006;1006;四区市场;皮带/配件
32420696;shop_110708         ;1;1;2;20140812;2;774655;17;1003;1003;二区市场;五金工具/配件
32420697;Y1-0612A            ;0;4;4;20140812;3;803454;143;1008;1008;篁园服装市场;牛仔
32420698;0328640             ;3;2;5;20140812;5;769769;501;1004;1004;三区市场;生产企业直销中心-化妆品/美容美发
32420699;01A8758             ;1;1;2;20140812;2;750229;10;1001;1001;一区市场;饰品配件
32420700;01A1818B            ;1;1;2;20140812;2;755118;115;1001;1001;一区市场;玩具
32420701;Y1-0354A            ;0;1;1;20140812;1;802633;143;1008;1008;篁园服装市场;牛仔
32420702;0570327             ;0;4;4;20140812;3;100005223;600;1007;1007;五区市场;网商服务
32420703;0440133             ;0;1;1;20140812;1;782244;74;1006;1006;四区市场;线带
32420704;shop_117535         ;5;24;29;20140812;20;768259;500;1003;1003;二区市场;电池/灯/电筒(电子)
32420705;01A1997             ;0;6;6;20140812;4;757145;115;1001;1001;一区市场;玩具
32420706;01A7867B            ;0;4;4;20140812;4;752973;12;1001;1001;一区市场;瓷器水晶
32420707;0568375             ;0;1;1;20140812;1;811433;146;1007;1007;五区市场;汽车用品
32420708;0569081A            ;1;39;40;20140812;24;812538;146;1007;1007;五区市场;汽车用品
32420709;0215392             ;0;1;1;20140812;1;773998;17;1003;1003;二区市场;五金工具/配件
32420711;Y5-0453B            ;0;3;3;20140812;3;807018;148;1008;1008;篁园服装市场;童装
32420712;0443596B            ;1;1;2;20140812;2;795469;80;1006;1006;四区市场;鞋类
32420713;01A1210A            ;0;7;7;20140812;5;750862;115;1001;1001;一区市场;玩具
32420714;0213594             ;0;1;1;20140812;1;764503;16;1003;1003;二区市场;电工产品
32420715;0324266             ;0;2;2;20140812;1;779940;68;1004;1004;三区市场;办公学习用品
32420716;0444222             ;0;1;1;20140812;1;789392;80;1006;1006;四区市场;鞋类
32420717;0213505             ;0;2;2;20140812;2;765991;16;1003;1003;二区市场;电工产品
32420718;01A54721            ;0;2;2;20140812;2;753900;7;1001;1001;一区市场;珠宝首饰
32420719;0447741             ;0;1;1;20140812;1;793791;86;1006;1006;四区市场;文胸内衣
32420720;0447251             ;0;1;1;20140812;1;795893;88;1006;1006;四区市场;围巾
32420721;0450713             ;3;1;4;20140812;3;765262;514;1006;1006;四区市场;服饰
32420722;0431691B            ;0;6;6;20140812;4;779322;130;1006;1006;四区市场;袜类
